"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0373036467216147,6,382,3.99319371727749,"GO:0006066 alcohol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006066"," DPM1  CYP46A1  DHCR7  ERLIN1  ERLIN2  CYB5R3"
0.0373036467216147,2,24,21.1861111111111,"GO:0061154 endothelial tube morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0061154"," RHOA  RHOB"
0.0374344150157297,3,81,9.41604938271605,"GO:0010324 membrane invagination "," http://amigo.geneontology.org/amigo/term/GO:0010324"," RHOG  RHOA  CLCN3"
0.0378116015030972,8,650,3.12902564102564,"GO:0051046 regulation of secretion "," http://amigo.geneontology.org/amigo/term/GO:0051046"," RALA  RAP1A  RAB8A  VPS35  ATP2A2  ATP9A  ACSL3  ADCY5"
0.0380096201267478,4,165,6.16323232323232,"GO:0007030 Golgi organization "," http://amigo.geneontology.org/amigo/term/GO:0007030"," PI4K2A  RAB2A  RAB6B  RAB8A"
0.0386817391176058,4,166,6.12610441767068,"GO:0010821 regulation of mitochondrion organization "," http://amigo.geneontology.org/amigo/term/GO:0010821"," PDE2A  VPS35  RALA  TFRC"
0.0393098682259445,13,1449,2.28090637221072,"GO:0030182 neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030182"," CRTAC1  ACSL3  RHOG  RHOA  CNTNAP1  RAB35  SOD2  RAP1A  PIGT  RAB8A  RAC3  DNM3  PRKCQ"
0.039332252040545,2,25,20.3386666666667,"GO:0099637 neurotransmitter receptor transport "," http://amigo.geneontology.org/amigo/term/GO:0099637"," RAB8A  VPS35"
0.039332252040545,2,25,20.3386666666667,"GO:1904706 negative regulation of vascular associated smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:1904706"," SOD2  RHOA"
0.040044193581048,5,272,4.6734068627451,"GO:0006909 phagocytosis "," http://amigo.geneontology.org/amigo/term/GO:0006909"," RAB14  LRP1  RHOG  CLCN3  ARL8B"
0.0404271720302265,4,169,6.01735700197239,"GO:0008360 regulation of cell shape "," http://amigo.geneontology.org/amigo/term/GO:0008360"," RHOA  RHOB  RAC3  RHOG"
0.0416994964303128,2,26,19.5564102564103,"GO:0036010 protein localization to endosome "," http://amigo.geneontology.org/amigo/term/GO:0036010"," RAB35  VPS35"
0.0416994964303128,4,171,5.94697855750487,"GO:0120254 olefinic compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0120254"," CYP46A1  ABHD12  FAAH  FADS1"
0.0416994964303128,2,26,19.5564102564103,"GO:1902774 late endosome to lysosome transport "," http://amigo.geneontology.org/amigo/term/GO:1902774"," ARL8B  VPS35"
0.0423713588881626,4,172,5.91240310077519,"GO:0006937 regulation of muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006937"," ATP2A2  RHOA  TMEM38A  ATP1A1"
0.0443390601035052,10,977,2.60218355510065,"GO:0033365 protein localization to organelle "," http://amigo.geneontology.org/amigo/term/GO:0033365"," SEC61A1  KDELR3  RAP1A  EMC1  VPS35  OSBPL8  RAB35  RAB8A  RALA  TFRC"
0.0444089379330969,3,88,8.66704545454545,"GO:0019935 cyclic-nucleotide-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0019935"," PDE2A  GNAS  GNAI1"
0.0444089379330969,2,27,18.8320987654321,"GO:0071467 cellular response to pH "," http://amigo.geneontology.org/amigo/term/GO:0071467"," RAB11B  GNA11"
0.0444089379330969,3,88,8.66704545454545,"GO:1901568 fatty acid derivative metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901568"," ACSL3  ACSL6  TECR"
0.0466681276259003,4,178,5.71310861423221,"GO:0007034 vacuolar transport "," http://amigo.geneontology.org/amigo/term/GO:0007034"," RHOB  ARL8B  VPS35  LRP1"
0.0466681276259003,2,28,18.1595238095238,"GO:0010882 regulation of cardiac muscle contraction by calcium ion signaling "," http://amigo.geneontology.org/amigo/term/GO:0010882"," ATP2A2  TMEM38A"
0.0466681276259003,2,28,18.1595238095238,"GO:0032469 endoplasmic reticulum calcium ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0032469"," ATP2A2  ITPR1"
0.0466681276259003,2,28,18.1595238095238,"GO:0090382 phagosome maturation "," http://amigo.geneontology.org/amigo/term/GO:0090382"," RAB14  ARL8B"
0.049024375830919,4,181,5.61841620626151,"GO:0006941 striated muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006941"," ATP2A2  TMEM38A  ATP1A1  GAA"
0.0496351674901431,2,29,17.5333333333333,"GO:0051491 positive regulation of filopodium assembly "," http://amigo.geneontology.org/amigo/term/GO:0051491"," RALA  DNM3"
0.0505084386937438,10,1001,2.53979353979354,"GO:0031175 neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0031175"," CRTAC1  RHOG  RHOA  CNTNAP1  RAB35  RAP1A  RAB8A  RAC3  DNM3  PRKCQ"
0.0505629940248949,5,292,4.3533105022831,"GO:0001666 response to hypoxia "," http://amigo.geneontology.org/amigo/term/GO:0001666"," ITPR1  RHOA  TFRC  SCFD1  SOD2"
0.0515893986916274,11,1169,2.39227259766182,"GO:0048666 neuron development "," http://amigo.geneontology.org/amigo/term/GO:0048666"," CRTAC1  RHOG  RHOA  CNTNAP1  RAB35  SOD2  RAP1A  RAB8A  RAC3  DNM3  PRKCQ"
0.051916620871916,6,418,3.64928229665072,"GO:0032970 regulation of actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0032970"," RHOA  RHOB  RAC3  RHOG  LRP1  ATP2A2"
0.051916620871916,2,30,16.9488888888889,"GO:0048873 homeostasis of number of cells within a tissue "," http://amigo.geneontology.org/amigo/term/GO:0048873"," KRAS  RAC3"
0.051916620871916,2,30,16.9488888888889,"GO:1903523 negative regulation of blood circulation "," http://amigo.geneontology.org/amigo/term/GO:1903523"," ATP1A1  ATP2A2"
0.0523917860928142,4,186,5.4673835125448,"GO:1905475 regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905475"," RAP1A  LRP1  ACSL3  RHOG"
0.0545577736964851,9,857,2.66989498249708,"GO:0030029 actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0030029"," RHOA  RHOB  RAC3  RHOG  RALA  KRAS  LRP1  ATP2A2  ATP1A1"
0.0547732384315414,2,31,16.4021505376344,"GO:0014912 negative regulation of smooth muscle cell migration "," http://amigo.geneontology.org/amigo/term/GO:0014912"," RHOA  LRP1"
0.0562985830989431,3,98,7.78265306122449,"GO:0006942 regulation of striated muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006942"," ATP2A2  TMEM38A  ATP1A1"
0.0562985830989431,3,98,7.78265306122449,"GO:0062014 negative regulation of small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0062014"," SLC27A4  ERLIN1  ERLIN2"
0.0570990849002347,3,99,7.7040404040404,"GO:0006497 protein lipidation "," http://amigo.geneontology.org/amigo/term/GO:0006497"," DPM1  PIGT  PGAP1"
0.0570990849002347,2,32,15.8895833333333,"GO:0045048 protein insertion into ER membrane "," http://amigo.geneontology.org/amigo/term/GO:0045048"," SEC61A1  EMC1"
0.0570990849002347,2,32,15.8895833333333,"GO:0045907 positive regulation of vasoconstriction "," http://amigo.geneontology.org/amigo/term/GO:0045907"," RHOA  FAAH"
0.0570990849002347,2,32,15.8895833333333,"GO:0099022 vesicle tethering "," http://amigo.geneontology.org/amigo/term/GO:0099022"," EXOC4  EXOC3"
0.0574177257352654,11,1194,2.34218313791178,"GO:0009628 response to abiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009628"," RHOB  ITPR1  RAB11B  RHOA  TFRC  GNA11  SCFD1  ABHD12  SOD2  KRAS  PDE2A"
0.0574177257352654,5,305,4.16775956284153,"GO:0036293 response to decreased oxygen levels "," http://amigo.geneontology.org/amigo/term/GO:0036293"," ITPR1  RHOA  TFRC  SCFD1  SOD2"
0.058100798074572,3,100,7.627,"GO:0015918 sterol transport "," http://amigo.geneontology.org/amigo/term/GO:0015918"," OSBPL8  ARL8B  LRP1"
0.0592125308151295,4,195,5.21504273504273,"GO:0008217 regulation of blood pressure "," http://amigo.geneontology.org/amigo/term/GO:0008217"," RHOA  GNA11  SOD2  ATP1A1"
0.059264166245578,6,435,3.50666666666667,"GO:0009410 response to xenobiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009410"," CYP46A1  TFRC  RHOA  SOD2  ATP1A1  PDE2A"
0.0593781825684578,2,33,15.4080808080808,"GO:0046627 negative regulation of insulin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0046627"," SLC27A4  PRKCQ"
0.059661066638945,4,196,5.18843537414966,"GO:0015698 inorganic anion transport "," http://amigo.geneontology.org/amigo/term/GO:0015698"," GABRA1  SLC25A14  CLCN4  CLCN3"
0.0615458509662992,6,440,3.46681818181818,"GO:0003012 muscle system process "," http://amigo.geneontology.org/amigo/term/GO:0003012"," ATP2A2  RHOA  TMEM38A  ATP1A1  GAA  GNAO1"
0.0615458509662992,3,103,7.40485436893204,"GO:0042147 retrograde transport endosome to Golgi "," http://amigo.geneontology.org/amigo/term/GO:0042147"," VPS35  RAB6B  ATP9A"
0.0615458509662992,3,103,7.40485436893204,"GO:1902414 protein localization to cell junction "," http://amigo.geneontology.org/amigo/term/GO:1902414"," RAB8A  RAP1A  VPS35"
0.0615600035808343,3,104,7.33365384615385,"GO:0006637 acyl-CoA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006637"," ACSL3  ACSL6  TECR"
0.0615600035808343,3,104,7.33365384615385,"GO:0030433 ubiquitin-dependent ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:0030433"," ERLIN1  ERLIN2  DNAJC10"
0.0615600035808343,2,34,14.9549019607843,"GO:0034389 lipid droplet organization "," http://amigo.geneontology.org/amigo/term/GO:0034389"," RAB18  CDS2"
0.0615600035808343,3,104,7.33365384615385,"GO:0035383 thioester metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0035383"," ACSL3  ACSL6  TECR"
0.0615600035808343,3,104,7.33365384615385,"GO:0042158 lipoprotein biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0042158"," DPM1  PIGT  PGAP1"
0.0615600035808343,6,442,3.45113122171946,"GO:0042391 regulation of membrane potential "," http://amigo.geneontology.org/amigo/term/GO:0042391"," GABRA1  GNA11  ATP1A1  ATP2A2  CNTNAP1  SOD2"
0.0615600035808343,2,34,14.9549019607843,"GO:0090140 regulation of mitochondrial fission "," http://amigo.geneontology.org/amigo/term/GO:0090140"," RALA  VPS35"
0.0615600035808343,13,1563,2.11454467903604,"GO:0120036 plasma membrane bounded cell projection organization "," http://amigo.geneontology.org/amigo/term/GO:0120036"," CRTAC1  RHOG  RALA  RAB8A  RHOA  CLCN4  CNTNAP1  RAB35  RAP1A  RAC3  DNM3  VPS35  PRKCQ"
0.0625498567582306,4,201,5.05936981757877,"GO:0051650 establishment of vesicle localization "," http://amigo.geneontology.org/amigo/term/GO:0051650"," EXOC4  EXOC3  RAB11B  ATP9A"
0.063170232326632,2,35,14.527619047619,"GO:0045922 negative regulation of fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045922"," ERLIN1  ERLIN2"
0.063170232326632,2,35,14.527619047619,"GO:0097502 mannosylation "," http://amigo.geneontology.org/amigo/term/GO:0097502"," DPM1  ALG2"
0.063170232326632,2,35,14.527619047619,"GO:1900077 negative regulation of cellular response to insulin stimulus "," http://amigo.geneontology.org/amigo/term/GO:1900077"," SLC27A4  PRKCQ"
0.0634372233632995,7,587,3.03174332765474,"GO:0051640 organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051640"," RAB8A  EXOC4  EXOC3  ARL8B  ATP2A2  RAB11B  ATP9A"
0.0652673028727559,3,107,7.12803738317757,"GO:1902476 chloride transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1902476"," GABRA1  CLCN3  CLCN4"
0.0657166931031395,3,108,7.06203703703704,"GO:0015908 fatty acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015908"," SLC27A2  SLC27A4  ACSL3"
0.0657166931031395,4,206,4.93656957928803,"GO:0032869 cellular response to insulin stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032869"," RAB8A  SLC27A4  OSBPL8  PRKCQ"
0.0657166931031395,4,206,4.93656957928803,"GO:0034284 response to monosaccharide "," http://amigo.geneontology.org/amigo/term/GO:0034284"," RHOA  SOD2  RAB11B  ADCY5"
0.0657166931031395,2,36,14.1240740740741,"GO:0090075 relaxation of muscle "," http://amigo.geneontology.org/amigo/term/GO:0090075"," ATP2A2  ATP1A1"
0.0657166931031395,3,108,7.06203703703704,"GO:1901655 cellular response to ketone "," http://amigo.geneontology.org/amigo/term/GO:1901655"," ADCY5  GNAS  GNAI1"
0.0657166931031395,7,593,3.00106801573918,"GO:1903530 regulation of secretion by cell "," http://amigo.geneontology.org/amigo/term/GO:1903530"," RALA  RAP1A  RAB8A  VPS35  ATP2A2  ATP9A  ADCY5"
0.0658057932275629,6,453,3.3673289183223,"GO:0009150 purine ribonucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009150"," ACSL3  ACSL6  ADCY5  PDE2A  RHOA  TECR"
0.0664004320551945,4,207,4.91272141706924,"GO:0006575 cellular modified amino acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006575"," ABHD12  MBOAT2  SOD2  OSBPL8"
0.0676953439744633,10,1071,2.37379396202926,"GO:0000902 cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0000902"," RHOA  RHOB  RAC3  RHOG  CNTNAP1  ITPR1  RAB8A  DNM3  SCFD1  PRKCQ"
0.0676953439744633,6,457,3.33785557986871,"GO:0034329 cell junction assembly "," http://amigo.geneontology.org/amigo/term/GO:0034329"," GABRA1  RHOA  VPS35  CNTNAP1  RAP1A  DNM3"
0.0676953439744633,2,37,13.7423423423423,"GO:0050931 pigment cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0050931"," GNA11  SOD2"
0.067789944757421,3,110,6.93363636363636,"GO:0045833 negative regulation of lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045833"," ATP1A1  ERLIN1  ERLIN2"
0.0686804739197577,4,210,4.84253968253968,"GO:0008016 regulation of heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0008016"," ATP2A2  TMEM38A  ATP1A1  GAA"
0.0703296947843378,2,38,13.380701754386,"GO:0006699 bile acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006699"," SLC27A2  CYP46A1"
0.0703296947843378,3,112,6.80982142857143,"GO:0043473 pigmentation "," http://amigo.geneontology.org/amigo/term/GO:0043473"," GNA11  SOD2  RAB11B"
0.0703296947843378,3,112,6.80982142857143,"GO:1903076 regulation of protein localization to plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:1903076"," LRP1  ACSL3  RHOG"
0.070634010358165,13,1606,2.05792860107929,"GO:0030030 cell projection organization "," http://amigo.geneontology.org/amigo/term/GO:0030030"," CRTAC1  RHOG  RALA  RAB8A  RAC3  RHOA  CLCN4  CNTNAP1  RAB35  RAP1A  DNM3  VPS35  PRKCQ"
0.0716126995161715,3,113,6.74955752212389,"GO:1905477 positive regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905477"," LRP1  ACSL3  RHOG"
0.0719668777484396,5,333,3.81731731731732,"GO:0070482 response to oxygen levels "," http://amigo.geneontology.org/amigo/term/GO:0070482"," ITPR1  RHOA  TFRC  SCFD1  SOD2"
0.0729043349370439,3,114,6.69035087719298,"GO:0016079 synaptic vesicle exocytosis "," http://amigo.geneontology.org/amigo/term/GO:0016079"," RAP1A  NAPB  ATP2A2"
0.0753287430994109,1,3,84.7444444444445,"GO:0000023 maltose metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0000023"," GAA"
0.0753287430994109,1,3,84.7444444444445,"GO:0003011 involuntary skeletal muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0003011"," GAA"
0.0753287430994109,3,116,6.575,"GO:0008286 insulin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0008286"," SLC27A4  OSBPL8  PRKCQ"
0.0753287430994109,6,472,3.23177966101695,"GO:0009259 ribonucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009259"," ACSL3  ACSL6  ADCY5  PDE2A  RHOA  TECR"
0.0753287430994109,1,3,84.7444444444445,"GO:0032470 positive regulation of endoplasmic reticulum calcium ion concentration "," http://amigo.geneontology.org/amigo/term/GO:0032470"," ATP2A2"
0.0753287430994109,3,117,6.51880341880342,"GO:0033559 unsaturated fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033559"," FADS1  ABHD12  FAAH"
0.0753287430994109,1,3,84.7444444444445,"GO:0034021 response to silicon dioxide "," http://amigo.geneontology.org/amigo/term/GO:0034021"," SOD2"
0.0753287430994109,1,3,84.7444444444445,"GO:0035900 response to isolation stress "," http://amigo.geneontology.org/amigo/term/GO:0035900"," SOD2"
0.0753287430994109,2,41,12.4016260162602,"GO:0042304 regulation of fatty acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0042304"," ERLIN1  ERLIN2"
0.0753287430994109,1,3,84.7444444444445,"GO:0043366 beta selection "," http://amigo.geneontology.org/amigo/term/GO:0043366"," RHOA"
0.0753287430994109,1,3,84.7444444444445,"GO:0043686 co-translational protein modification "," http://amigo.geneontology.org/amigo/term/GO:0043686"," STT3A"
0.0753287430994109,2,40,12.7116666666667,"GO:0045823 positive regulation of heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0045823"," ATP1A1  ATP2A2"
0.0753287430994109,4,218,4.66483180428135,"GO:0051648 vesicle localization "," http://amigo.geneontology.org/amigo/term/GO:0051648"," EXOC4  EXOC3  RAB11B  ATP9A"
0.0753287430994109,1,3,84.7444444444445,"GO:0061357 positive regulation of Wnt protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0061357"," VPS35"
0.0753287430994109,1,3,84.7444444444445,"GO:0061723 glycophagy "," http://amigo.geneontology.org/amigo/term/GO:0061723"," GAA"
0.0753287430994109,1,3,84.7444444444445,"GO:0071000 response to magnetism "," http://amigo.geneontology.org/amigo/term/GO:0071000"," SOD2"
0.0753287430994109,1,3,84.7444444444445,"GO:0090204 protein localization to nuclear pore "," http://amigo.geneontology.org/amigo/term/GO:0090204"," OSBPL8"
0.0753287430994109,1,3,84.7444444444445,"GO:0090679 cell differentiation involved in phenotypic switching "," http://amigo.geneontology.org/amigo/term/GO:0090679"," SOD2"
0.0753287430994109,9,942,2.42898089171975,"GO:0098660 inorganic ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0098660"," GABRA1  SLC25A14  ATP1A1  ATP2A2  CLCN3  SEC61A1  TMEM38A  CLCN4  ITPR1"
0.0753287430994109,1,3,84.7444444444445,"GO:0099074 mitochondrion to lysosome transport "," http://amigo.geneontology.org/amigo/term/GO:0099074"," VPS35"
0.0753287430994109,1,3,84.7444444444445,"GO:0099075 mitochondrion-derived vesicle mediated transport "," http://amigo.geneontology.org/amigo/term/GO:0099075"," VPS35"
0.0753287430994109,1,3,84.7444444444445,"GO:0150173 positive regulation of phosphatidylcholine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0150173"," ACSL3"
0.0753287430994109,1,3,84.7444444444445,"GO:1902630 regulation of membrane hyperpolarization "," http://amigo.geneontology.org/amigo/term/GO:1902630"," SOD2"
0.0753287430994109,1,3,84.7444444444445,"GO:1902822 regulation of late endosome to lysosome transport "," http://amigo.geneontology.org/amigo/term/GO:1902822"," VPS35"
0.0753287430994109,1,3,84.7444444444445,"GO:1903179 regulation of dopamine biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1903179"," VPS35"
0.0753287430994109,1,3,84.7444444444445,"GO:1903335 regulation of vacuolar transport "," http://amigo.geneontology.org/amigo/term/GO:1903335"," VPS35"
0.0753287430994109,2,41,12.4016260162602,"GO:1903524 positive regulation of blood circulation "," http://amigo.geneontology.org/amigo/term/GO:1903524"," ATP1A1  ATP2A2"
0.0753287430994109,6,480,3.17791666666667,"GO:1903829 positive regulation of protein localization "," http://amigo.geneontology.org/amigo/term/GO:1903829"," VPS35  LRP1  TFRC  ACSL3  GNAI1  RHOG"
0.0753287430994109,1,3,84.7444444444445,"GO:1904612 response to 2,3,7,8-tetrachlorodibenzodioxine "," http://amigo.geneontology.org/amigo/term/GO:1904612"," PDE2A"
0.0753287430994109,1,3,84.7444444444445,"GO:1905420 vascular associated smooth muscle cell differentiation involved in phenotypic switching "," http://amigo.geneontology.org/amigo/term/GO:1905420"," SOD2"
0.0753287430994109,1,3,84.7444444444445,"GO:1905915 regulation of cell differentiation involved in phenotypic switching "," http://amigo.geneontology.org/amigo/term/GO:1905915"," SOD2"
0.0753287430994109,1,3,84.7444444444445,"GO:1905930 regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching "," http://amigo.geneontology.org/amigo/term/GO:1905930"," SOD2"
0.0753287430994109,1,3,84.7444444444445,"GO:1990927 calcium ion regulated lysosome exocytosis "," http://amigo.geneontology.org/amigo/term/GO:1990927"," ARL8B"
0.0753287430994109,1,3,84.7444444444445,"GO:2001247 positive regulation of phosphatidylcholine biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001247"," ACSL3"
0.0754082460262961,6,481,3.17130977130977,"GO:0006163 purine nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006163"," ACSL3  ACSL6  ADCY5  PDE2A  RHOA  TECR"
0.0755108178594881,2,42,12.1063492063492,"GO:0009187 cyclic nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009187"," ADCY5  PDE2A"
0.0755108178594881,6,482,3.16473029045643,"GO:0019693 ribose phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019693"," ACSL3  ACSL6  ADCY5  PDE2A  RHOA  TECR"
0.0755108178594881,2,42,12.1063492063492,"GO:0042417 dopamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042417"," COMT  VPS35"
0.0765355545901863,7,630,2.82481481481481,"GO:0032870 cellular response to hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032870"," RAB8A  ATP1A1  SLC27A4  RHOA  OSBPL8  PRKCQ  GNAS"
0.0782014191376545,2,43,11.8248062015504,"GO:0000266 mitochondrial fission "," http://amigo.geneontology.org/amigo/term/GO:0000266"," RALA  VPS35"
0.0782014191376545,2,43,11.8248062015504,"GO:0097242 amyloid-beta clearance "," http://amigo.geneontology.org/amigo/term/GO:0097242"," LRP1  RAB11B"
0.078394820442998,7,634,2.80699263932702,"GO:0006897 endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0006897"," ATP9A  LRP1  CSNK1G2  RHOG  DNM3  TFRC  CLCN3"
0.0784613767335091,5,351,3.62155745489079,"GO:0032386 regulation of intracellular transport "," http://amigo.geneontology.org/amigo/term/GO:0032386"," SCFD1  RAB11B  ATP9A  VPS35  PGAP1"
0.0790780032451172,3,123,6.20081300813008,"GO:0006821 chloride transport "," http://amigo.geneontology.org/amigo/term/GO:0006821"," GABRA1  CLCN4  CLCN3"
0.0803786396516764,8,794,2.5615449202351,"GO:0055080 cation homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055080"," TFRC  ATP1A1  ATP2A2  TMEM38A  SOD2  ITPR1  ADCY5  CLCN3"
0.0804342196377528,2,44,11.5560606060606,"GO:0045920 negative regulation of exocytosis "," http://amigo.geneontology.org/amigo/term/GO:0045920"," RAP1A  ATP9A"
0.0804342196377528,2,44,11.5560606060606,"GO:0070296 sarcoplasmic reticulum calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0070296"," ATP2A2  TMEM38A"
0.0811612028740108,4,231,4.4023088023088,"GO:0009743 response to carbohydrate "," http://amigo.geneontology.org/amigo/term/GO:0009743"," RHOA  SOD2  RAB11B  ADCY5"
0.0816814014279838,5,356,3.57069288389513,"GO:0016050 vesicle organization "," http://amigo.geneontology.org/amigo/term/GO:0016050"," RAB14  PI4K2A  RAB8A  CLCN3  ARL8B"
0.0833079075476204,2,45,11.2992592592593,"GO:0070050 neuron cellular homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0070050"," CLCN3  ATP2A2"
0.0842742285872443,9,967,2.36618407445708,"GO:0019725 cellular homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0019725"," TFRC  ATP1A1  ATP2A2  TMEM38A  CLCN3  ITPR1  GAA  RAB11B  ADCY5"
0.0843463854211834,6,498,3.06305220883534,"GO:0023061 signal release "," http://amigo.geneontology.org/amigo/term/GO:0023061"," RAP1A  NAPB  VPS35  ATP2A2  RAB11B  ADCY5"
0.0843755010221474,13,1677,1.97080103359173,"GO:0006811 ion transport "," http://amigo.geneontology.org/amigo/term/GO:0006811"," GABRA1  TFRC  SLC25A14  ATP1A1  SLC27A4  ATP2A2  CLCN4  CLCN3  SEC61A1  RHOA  TMEM38A  ITPR1  RAB11B"
0.0843755010221474,5,360,3.53101851851852,"GO:0019216 regulation of lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019216"," ERLIN1  ERLIN2  ATP1A1  DHCR7  ACSL3"
0.0844091049419018,4,235,4.32737588652482,"GO:0001505 regulation of neurotransmitter levels "," http://amigo.geneontology.org/amigo/term/GO:0001505"," RAP1A  NAPB  COMT  ATP2A2"
0.0846747707774444,2,46,11.0536231884058,"GO:0009268 response to pH "," http://amigo.geneontology.org/amigo/term/GO:0009268"," RAB11B  GNA11"
0.0846747707774444,3,128,5.95859375,"GO:0036503 ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:0036503"," ERLIN1  ERLIN2  DNAJC10"
0.0846747707774444,2,46,11.0536231884058,"GO:0046461 neutral lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046461"," ABHD12  FAAH"
0.0846747707774444,2,46,11.0536231884058,"GO:0046464 acylglycerol catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046464"," ABHD12  FAAH"
0.0846747707774444,4,236,4.3090395480226,"GO:0051651 maintenance of location in cell "," http://amigo.geneontology.org/amigo/term/GO:0051651"," KDELR3  TMEM38A  ITPR1  GAA"
0.0849702811341736,1,4,63.5583333333333,"GO:0002175 protein localization to paranode region of axon "," http://amigo.geneontology.org/amigo/term/GO:0002175"," CNTNAP1"
0.0849702811341736,1,4,63.5583333333333,"GO:0002265 astrocyte activation involved in immune response "," http://amigo.geneontology.org/amigo/term/GO:0002265"," LRP1"
0.0849702811341736,1,4,63.5583333333333,"GO:0005985 sucrose metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0005985"," GAA"
0.0849702811341736,3,129,5.91240310077519,"GO:0006690 icosanoid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006690"," ABHD12  FAAH  FADS1"
0.0849702811341736,4,240,4.23722222222222,"GO:0007163 establishment or maintenance of cell polarity "," http://amigo.geneontology.org/amigo/term/GO:0007163"," RHOA  RHOB  RAC3  RHOG"
0.0849702811341736,7,659,2.70050581689428,"GO:0007610 behavior "," http://amigo.geneontology.org/amigo/term/GO:0007610"," VPS35  ABHD12  CLCN3  SOD2  KRAS  GAA  ADCY5"
0.0849702811341736,5,369,3.44489611562782,"GO:0009306 protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0009306"," RAB8A  VPS35  RAB11B  ADCY5  GNAS"
0.0849702811341736,5,369,3.44489611562782,"GO:0010506 regulation of autophagy "," http://amigo.geneontology.org/amigo/term/GO:0010506"," SCFD1  RAB8A  VPS35  EXOC4  ITPR1"
0.0849702811341736,1,4,63.5583333333333,"GO:0015709 thiosulfate transport "," http://amigo.geneontology.org/amigo/term/GO:0015709"," SLC25A14"
